BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 5, 532, 0.01, 07-Jun-2024 16:00:00
90234, 44213, 6, 234, 0.03, 07-Jun-2024 16:00:00
90234, 44450, 0, 5442, 0.00, 07-Jun-2024 16:00:00
90234, 44451, 0, 932, 0.00, 07-Jun-2024 16:00:00
90234, 44452, 191, 363, 0.53, 07-Jun-2024 16:00:00
90234, 44453, 0, 1663, 0.00, 07-Jun-2024 16:00:00
90234, 44454, 0, 5003, 0.00, 07-Jun-2024 16:00:00
90234, 44455, 1, 1153, 0.00, 07-Jun-2024 16:00:00
90234, 44498, 154, 360, 0.43, 07-Jun-2024 16:00:00
90234, 44500, 0, 2876, 0.00, 07-Jun-2024 16:00:00
90234, 44579, 0, 1455, 0.00, 07-Jun-2024 16:00:00
90234, 44590, 0, 18934, 0.00, 07-Jun-2024 16:00:00
90234, 44593, 0, 1594, 0.00, 07-Jun-2024 16:00:00
90234, 44619, 1979, 115, 17.21, 07-Jun-2024 16:00:00
90234, 44787, 2, 922, 0.00, 07-Jun-2024 16:00:00
90234, 44789, 10, 897, 0.01, 07-Jun-2024 16:00:00
90234, 44886, 8, 1738, 0.00, 07-Jun-2024 16:00:00
90234, 44888, 6, 1323, 0.00, 07-Jun-2024 16:00:00
90234, 44892, 0, 276, 0.00, 07-Jun-2024 16:00:00
90234, 44911, 0, 2369, 0.00, 07-Jun-2024 16:00:00
90234, 44913, 0, 444, 0.00, 07-Jun-2024 16:00:00
90234, 44914, 0, 426, 0.00, 07-Jun-2024 16:00:00
90234, 44920, 0, 4488, 0.00, 07-Jun-2024 16:00:00
90234, 44924, 0, 644, 0.00, 07-Jun-2024 16:00:00
90234, 44925, 0, 620, 0.00, 07-Jun-2024 16:00:00
90234, 44926, 17, 620, 0.03, 07-Jun-2024 16:00:00
90234, 44927, 236, 237, 1.00, 07-Jun-2024 16:00:00
90234, 44938, 189, 368, 0.51, 07-Jun-2024 16:00:00
90234, 44949, 324, 239, 1.36, 07-Jun-2024 16:00:00
90234, 44954, 199, 357, 0.56, 07-Jun-2024 16:00:00
90234, 44956, 0, 5428, 0.00, 07-Jun-2024 16:00:00
90234, 45145, 1186, 307, 3.86, 07-Jun-2024 16:00:00
90234, 45146, 13, 15, 0.87, 07-Jun-2024 16:00:00
90234, 45148, 0, 13925, 0.00, 07-Jun-2024 16:00:00
90234, 45149, 0, 2318, 0.00, 07-Jun-2024 16:00:00
90234, 45150, 0, 2432, 0.00, 07-Jun-2024 16:00:00
90234, 45151, 0, 845, 0.00, 07-Jun-2024 16:00:00
