BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 15, 729, 0.02, 29-May-2024 16:00:00
90234, 44213, 4, 208, 0.02, 29-May-2024 16:00:00
90234, 44450, 0, 4223, 0.00, 29-May-2024 16:00:00
90234, 44451, 0, 6189, 0.00, 29-May-2024 16:00:00
90234, 44452, 245, 687, 0.36, 29-May-2024 16:00:00
90234, 44453, 0, 5348, 0.00, 29-May-2024 16:00:00
90234, 44454, 0, 63476, 0.00, 29-May-2024 16:00:00
90234, 44455, 8, 7587, 0.00, 29-May-2024 16:00:00
90234, 44498, 78, 1422, 0.05, 29-May-2024 16:00:00
90234, 44500, 0, 59389, 0.00, 29-May-2024 16:00:00
90234, 44579, 0, 6246, 0.00, 29-May-2024 16:00:00
90234, 44590, 0, 39454, 0.00, 29-May-2024 16:00:00
90234, 44593, 0, 11381, 0.00, 29-May-2024 16:00:00
90234, 44619, 3480, 233, 14.94, 29-May-2024 16:00:00
90234, 44787, 0, 713, 0.00, 29-May-2024 16:00:00
90234, 44789, 68, 3913, 0.02, 29-May-2024 16:00:00
90234, 44886, 6, 7534, 0.00, 29-May-2024 16:00:00
90234, 44888, 0, 1717, 0.00, 29-May-2024 16:00:00
90234, 44892, 0, 34, 0.00, 29-May-2024 16:00:00
90234, 44911, 0, 740, 0.00, 29-May-2024 16:00:00
90234, 44913, 0, 171, 0.00, 29-May-2024 16:00:00
90234, 44914, 0, 173, 0.00, 29-May-2024 16:00:00
90234, 44915, 0, 2586, 0.00, 29-May-2024 16:00:00
90234, 44920, 0, 3612, 0.00, 29-May-2024 16:00:00
90234, 44924, 26, 923, 0.03, 29-May-2024 16:00:00
90234, 44925, 175, 859, 0.20, 29-May-2024 16:00:00
90234, 44926, 8, 742, 0.01, 29-May-2024 16:00:00
90234, 44927, 634, 243, 2.61, 29-May-2024 16:00:00
90234, 44938, 245, 690, 0.36, 29-May-2024 16:00:00
90234, 44949, 737, 213, 3.46, 29-May-2024 16:00:00
90234, 44954, 241, 720, 0.33, 29-May-2024 16:00:00
90234, 44956, 0, 4302, 0.00, 29-May-2024 16:00:00
90234, 44957, 0, 23703, 0.00, 29-May-2024 16:00:00
90234, 45145, 2400, 258, 9.30, 29-May-2024 16:00:00
90234, 45146, 5, 7079, 0.00, 29-May-2024 16:00:00
90234, 45148, 0, 67954, 0.00, 29-May-2024 16:00:00
90234, 45149, 0, 702, 0.00, 29-May-2024 16:00:00
90234, 45150, 0, 705, 0.00, 29-May-2024 16:00:00
90234, 45151, 0, 873, 0.00, 29-May-2024 16:00:00
90234, 45160, 0, 923, 0.00, 29-May-2024 16:00:00
90234, 45161, 36284, 1093, 33.20, 29-May-2024 16:00:00
90234, 45162, 35959, 1108, 32.45, 29-May-2024 16:00:00
90234, 45163, 37399, 1145, 32.66, 29-May-2024 16:00:00
90234, 45164, 28372, 1343, 21.13, 29-May-2024 16:00:00
90234, 45165, 32701, 1295, 25.25, 29-May-2024 16:00:00
90234, 45166, 39581, 1606, 24.65, 29-May-2024 16:00:00
90234, 45167, 26543, 1294, 20.51, 29-May-2024 16:00:00
90234, 45177, 0, 23830, 0.00, 29-May-2024 16:00:00
90234, 45178, 0, 9756, 0.00, 29-May-2024 16:00:00
90234, 45183, 0, 9738, 0.00, 29-May-2024 16:00:00
90234, 45184, 3537, 227, 15.58, 29-May-2024 16:00:00
90234, 45185, 5, 6699, 0.00, 29-May-2024 16:00:00
90234, 45187, 8091, 563, 14.37, 29-May-2024 16:00:00
90234, 45189, 57, 1533, 0.04, 29-May-2024 16:00:00
90234, 45190, 34651, 1688, 20.53, 29-May-2024 16:00:00
