BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 18, 397, 0.05, 13-May-2024 16:00:00
90234, 44213, 125, 389, 0.32, 13-May-2024 16:00:00
90234, 44450, 0, 7216, 0.00, 13-May-2024 16:00:00
90234, 44451, 0, 2712, 0.00, 13-May-2024 16:00:00
90234, 44452, 0, 824, 0.00, 13-May-2024 16:00:00
90234, 44453, 3, 69, 0.04, 13-May-2024 16:00:00
90234, 44454, 4, 33945, 0.00, 13-May-2024 16:00:00
90234, 44455, 2, 1235, 0.00, 13-May-2024 16:00:00
90234, 44498, 150856, 154, 979.58, 13-May-2024 16:00:00
90234, 44500, 0, 17879, 0.00, 13-May-2024 16:00:00
90234, 44579, 31, 4071, 0.01, 13-May-2024 16:00:00
90234, 44590, 0, 21266, 0.00, 13-May-2024 16:00:00
90234, 44593, 7, 4810, 0.00, 13-May-2024 16:00:00
90234, 44619, 5192, 109, 47.63, 13-May-2024 16:00:00
90234, 44787, 0, 1331, 0.00, 13-May-2024 16:00:00
90234, 44789, 1, 719, 0.00, 13-May-2024 16:00:00
90234, 44886, 6, 2481, 0.00, 13-May-2024 16:00:00
90234, 44888, 0, 2526, 0.00, 13-May-2024 16:00:00
90234, 44892, 0, 1561, 0.00, 13-May-2024 16:00:00
90234, 44911, 0, 17202, 0.00, 13-May-2024 16:00:00
90234, 44913, 0, 1408, 0.00, 13-May-2024 16:00:00
90234, 44914, 0, 1404, 0.00, 13-May-2024 16:00:00
90234, 44920, 0, 9543, 0.00, 13-May-2024 16:00:00
90234, 44924, 22, 311, 0.07, 13-May-2024 16:00:00
90234, 44925, 16, 320, 0.05, 13-May-2024 16:00:00
90234, 44926, 26, 333, 0.08, 13-May-2024 16:00:00
90234, 44927, 202, 159, 1.27, 13-May-2024 16:00:00
90234, 44949, 597, 165, 3.62, 13-May-2024 16:00:00
90234, 44956, 0, 7274, 0.00, 13-May-2024 16:00:00
90234, 45145, 1160, 289, 4.01, 13-May-2024 16:00:00
90234, 45148, 0, 14740, 0.00, 13-May-2024 16:00:00
90234, 45149, 0, 19930, 0.00, 13-May-2024 16:00:00
90234, 45150, 0, 19791, 0.00, 13-May-2024 16:00:00
90234, 45151, 0, 1404, 0.00, 13-May-2024 16:00:00
90234, 45160, 0, 1394, 0.00, 13-May-2024 16:00:00
90234, 45161, 80089, 349, 229.48, 13-May-2024 16:00:00
90234, 45162, 82055, 315, 260.49, 13-May-2024 16:00:00
90234, 45163, 81497, 319, 255.48, 13-May-2024 16:00:00
90234, 45164, 69514, 388, 179.16, 13-May-2024 16:00:00
90234, 45165, 73264, 375, 195.37, 13-May-2024 16:00:00
90234, 45166, 53866, 347, 155.23, 13-May-2024 16:00:00
90234, 45167, 71563, 437, 163.76, 13-May-2024 16:00:00
90234, 45184, 5101, 119, 42.87, 13-May-2024 16:00:00
90234, 45185, 17, 2092, 0.01, 13-May-2024 16:00:00
90234, 45187, 41161, 632, 65.13, 13-May-2024 16:00:00
90234, 45189, 53, 1002, 0.05, 13-May-2024 16:00:00
90234, 45190, 48454, 328, 147.73, 13-May-2024 16:00:00
90234, 45191, 0, 5774, 0.00, 13-May-2024 16:00:00
90234, 45193, 0, 5810, 0.00, 13-May-2024 16:00:00
90234, 45194, 1, 7182, 0.00, 13-May-2024 16:00:00
90234, 45196, 20, 330, 0.06, 13-May-2024 16:00:00
90234, 45198, 0, 6020, 0.00, 13-May-2024 16:00:00
90234, 45199, 0, 9410, 0.00, 13-May-2024 16:00:00
90234, 45250, 0, 19890, 0.00, 13-May-2024 16:00:00
90234, 45251, 0, 13423, 0.00, 13-May-2024 16:00:00
90234, 45252, 0, 13444, 0.00, 13-May-2024 16:00:00
90234, 45253, 0, 9364, 0.00, 13-May-2024 16:00:00
90234, 45256, 0, 741, 0.00, 13-May-2024 16:00:00
90234, 45257, 418, 2200, 0.19, 13-May-2024 16:00:00
90234, 45260, 40233, 646, 62.28, 13-May-2024 16:00:00
90234, 45261, 0, 723, 0.00, 13-May-2024 16:00:00
90234, 45262, 0, 9402, 0.00, 13-May-2024 16:00:00
90234, 45267, 0, 9366, 0.00, 13-May-2024 16:00:00
90234, 45333, 1, 1775, 0.00, 13-May-2024 16:00:00
90234, 45334, 0, 4414, 0.00, 13-May-2024 16:00:00
90234, 45335, 0, 4488, 0.00, 13-May-2024 16:00:00
90234, 45357, 0, 7288, 0.00, 13-May-2024 16:00:00
90234, 45397, 0, 4435, 0.00, 13-May-2024 16:00:00
90234, 45398, 0, 4452, 0.00, 13-May-2024 16:00:00
90234, 45399, 0, 4459, 0.00, 13-May-2024 16:00:00
90234, 45457, 91854, 380, 241.72, 13-May-2024 16:00:00
90234, 45511, 0, 6284, 0.00, 13-May-2024 16:00:00
90234, 45512, 0, 10323, 0.00, 13-May-2024 16:00:00
90234, 45514, 296, 25610, 0.01, 13-May-2024 16:00:00
90234, 45515, 0, 4465, 0.00, 13-May-2024 16:00:00
90234, 45516, 0, 3988, 0.00, 13-May-2024 16:00:00
90234, 45517, 28150, 690, 40.80, 13-May-2024 16:00:00
90234, 45518, 0, 4493, 0.00, 13-May-2024 16:00:00
90234, 45624, 1, 7209, 0.00, 13-May-2024 16:00:00
90234, 45637, 57, 1277, 0.04, 13-May-2024 16:00:00
90234, 45640, 0, 4487, 0.00, 13-May-2024 16:00:00
90234, 45641, 0, 4447, 0.00, 13-May-2024 16:00:00
90234, 45642, 0, 4502, 0.00, 13-May-2024 16:00:00
90234, 45695, 45153, 320, 141.10, 13-May-2024 16:00:00
90234, 45696, 5346, 3410, 1.57, 13-May-2024 16:00:00
90234, 45908, 0, 453, 0.00, 13-May-2024 16:00:00
90234, 45927, 15, 198, 0.08, 13-May-2024 16:00:00
90234, 45963, 50, 1030, 0.05, 13-May-2024 16:00:00
90234, 45964, 0, 6626, 0.00, 13-May-2024 16:00:00
90234, 45965, 44361, 285, 155.65, 13-May-2024 16:00:00
90234, 45966, 12, 15, 0.80, 13-May-2024 16:00:00
90234, 45967, 0, 8786, 0.00, 13-May-2024 16:00:00
90234, 45968, 4, 24, 0.17, 13-May-2024 16:00:00
90234, 45969, 0, 16680, 0.00, 13-May-2024 16:00:00
90234, 46112, 8, 4900, 0.00, 13-May-2024 16:00:00
90234, 46113, 6, 5851, 0.00, 13-May-2024 16:00:00
90234, 46392, 0, 14515, 0.00, 13-May-2024 16:00:00
90234, 46441, 0, 1636, 0.00, 13-May-2024 16:00:00
90234, 46548, 0, 337, 0.00, 13-May-2024 16:00:00
90234, 47071, 10, 1452, 0.01, 13-May-2024 16:00:00
90234, 47311, 20, 238, 0.08, 13-May-2024 16:00:00
90234, 47373, 98, 1132, 0.09, 13-May-2024 16:00:00
90234, 47508, 28835, 667, 43.23, 13-May-2024 16:00:00
90234, 48822, 0, 403, 0.00, 13-May-2024 16:00:00
90234, 48828, 135404, 365, 370.97, 13-May-2024 16:00:00
90234, 48880, 1313, 289, 4.54, 13-May-2024 16:00:00
90234, 49061, 0, 12250, 0.00, 13-May-2024 16:00:00
90234, 49550, 115, 206, 0.56, 13-May-2024 16:00:00
90234, 49552, 111, 210, 0.53, 13-May-2024 16:00:00
90234, 49553, 90, 229, 0.39, 13-May-2024 16:00:00
90234, 49554, 353, 211, 1.67, 13-May-2024 16:00:00
90234, 49556, 0, 4215, 0.00, 13-May-2024 16:00:00
90234, 49557, 0, 3727, 0.00, 13-May-2024 16:00:00
90234, 49559, 0, 3634, 0.00, 13-May-2024 16:00:00
90234, 49566, 499, 97, 5.14, 13-May-2024 16:00:00
90234, 49595, 54752, 2061, 26.57, 13-May-2024 16:00:00
90234, 49596, 53110, 2149, 24.71, 13-May-2024 16:00:00
90234, 49598, 28285, 650, 43.52, 13-May-2024 16:00:00
90234, 49599, 29037, 661, 43.93, 13-May-2024 16:00:00
90234, 49600, 43161, 667, 64.71, 13-May-2024 16:00:00
90234, 49601, 41226, 618, 66.71, 13-May-2024 16:00:00
90234, 49603, 1, 9473, 0.00, 13-May-2024 16:00:00
90234, 49604, 29028, 754, 38.50, 13-May-2024 16:00:00
90234, 49605, 1, 17978, 0.00, 13-May-2024 16:00:00
90234, 49606, 43453, 621, 69.97, 13-May-2024 16:00:00
90234, 51285, 770, 272, 2.83, 13-May-2024 16:00:00
90234, 51286, 58, 194, 0.30, 13-May-2024 16:00:00
90234, 51287, 89, 185, 0.48, 13-May-2024 16:00:00
90234, 51288, 925, 290, 3.19, 13-May-2024 16:00:00
90234, 51289, 812, 296, 2.74, 13-May-2024 16:00:00
90234, 51290, 32, 194, 0.16, 13-May-2024 16:00:00
90234, 51708, 0, 315, 0.00, 13-May-2024 16:00:00
90234, 51709, 0, 318, 0.00, 13-May-2024 16:00:00
90234, 51710, 0, 836, 0.00, 13-May-2024 16:00:00
90234, 51711, 0, 802, 0.00, 13-May-2024 16:00:00
90234, 51727, 0, 2559, 0.00, 13-May-2024 16:00:00
90234, 51729, 0, 2359, 0.00, 13-May-2024 16:00:00
90234, 51815, 801, 304, 2.63, 13-May-2024 16:00:00
90234, 51855, 0, 8280, 0.00, 13-May-2024 16:00:00
90234, 51856, 392, 2434, 0.16, 13-May-2024 16:00:00
90234, 52109, 1, 7006, 0.00, 13-May-2024 16:00:00
90234, 52224, 148065, 78, 1898.27, 13-May-2024 16:00:00
90234, 52225, 0, 45, 0.00, 13-May-2024 16:00:00
90234, 52226, 0, 18, 0.00, 13-May-2024 16:00:00
90234, 52773, 569, 292, 1.95, 13-May-2024 16:00:00
90234, 52839, 466, 262, 1.78, 13-May-2024 16:00:00
90234, 52858, 13, 266, 0.05, 13-May-2024 16:00:00
90234, 52860, 0, 2557, 0.00, 13-May-2024 16:00:00
90234, 52869, 5, 17, 0.29, 13-May-2024 16:00:00
90234, 52920, 16468, 149, 110.52, 13-May-2024 16:00:00
90234, 52926, 586, 70, 8.37, 13-May-2024 16:00:00
90234, 52927, 582, 62, 9.39, 13-May-2024 16:00:00
90234, 52930, 17157, 125, 137.26, 13-May-2024 16:00:00
90234, 52931, 2357, 192, 12.28, 13-May-2024 16:00:00
90234, 52932, 2595, 177, 14.66, 13-May-2024 16:00:00
90234, 52950, 633, 76, 8.33, 13-May-2024 16:00:00
90234, 53120, 0, 26832, 0.00, 13-May-2024 16:00:00
90234, 53162, 0, 9422, 0.00, 13-May-2024 16:00:00
90234, 53339, 0, 1480, 0.00, 13-May-2024 16:00:00
90234, 53362, 5, 743, 0.01, 13-May-2024 16:00:00
90234, 53369, 0, 14313, 0.00, 13-May-2024 16:00:00
90234, 53400, 1, 18340, 0.00, 13-May-2024 16:00:00
90234, 53415, 0, 13032, 0.00, 13-May-2024 16:00:00
90234, 53912, 1, 1808, 0.00, 13-May-2024 16:00:00
90234, 53980, 2, 6, 0.33, 13-May-2024 16:00:00
90234, 53981, 0, 22791, 0.00, 13-May-2024 16:00:00
90234, 53982, 4, 20663, 0.00, 13-May-2024 16:00:00
90234, 53991, 1, 2960, 0.00, 13-May-2024 16:00:00
90234, 53992, 4, 12604, 0.00, 13-May-2024 16:00:00
90234, 53993, 0, 1218, 0.00, 13-May-2024 16:00:00
90234, 54124, 645, 306, 2.11, 13-May-2024 16:00:00
90234, 54125, 0, 2307, 0.00, 13-May-2024 16:00:00
90234, 54126, 16, 352, 0.05, 13-May-2024 16:00:00
90234, 54127, 1, 380, 0.00, 13-May-2024 16:00:00
90234, 54128, 18, 182, 0.10, 13-May-2024 16:00:00
90234, 54130, 23, 185, 0.12, 13-May-2024 16:00:00
90234, 54350, 64, 647, 0.10, 13-May-2024 16:00:00
90234, 55292, 0, 2836, 0.00, 13-May-2024 16:00:00
90234, Total, 1703951, 743715, 2.29, 13-May-2024 16:00:00
