BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 5, 302, 0.02, 11-Jun-2024 16:00:00
90234, 44213, 10, 231, 0.04, 11-Jun-2024 16:00:00
90234, 44450, 0, 5688, 0.00, 11-Jun-2024 16:00:00
90234, 44451, 0, 3924, 0.00, 11-Jun-2024 16:00:00
90234, 44452, 233, 246, 0.95, 11-Jun-2024 16:00:00
90234, 44453, 0, 1122, 0.00, 11-Jun-2024 16:00:00
90234, 44454, 0, 15837, 0.00, 11-Jun-2024 16:00:00
90234, 44455, 5, 1401, 0.00, 11-Jun-2024 16:00:00
90234, 44498, 312, 384, 0.81, 11-Jun-2024 16:00:00
90234, 44500, 0, 46285, 0.00, 11-Jun-2024 16:00:00
90234, 44579, 0, 7626, 0.00, 11-Jun-2024 16:00:00
90234, 44590, 0, 34623, 0.00, 11-Jun-2024 16:00:00
90234, 44593, 0, 7416, 0.00, 11-Jun-2024 16:00:00
90234, 44619, 1492, 43, 34.70, 11-Jun-2024 16:00:00
90234, 44787, 1, 9307, 0.00, 11-Jun-2024 16:00:00
90234, 44789, 4, 829, 0.00, 11-Jun-2024 16:00:00
90234, 44886, 7, 2850, 0.00, 11-Jun-2024 16:00:00
90234, 44888, 0, 5208, 0.00, 11-Jun-2024 16:00:00
90234, 44892, 0, 672, 0.00, 11-Jun-2024 16:00:00
90234, 44911, 0, 21800, 0.00, 11-Jun-2024 16:00:00
90234, 44913, 0, 3792, 0.00, 11-Jun-2024 16:00:00
90234, 44914, 0, 3895, 0.00, 11-Jun-2024 16:00:00
90234, 44915, 0, 4068, 0.00, 11-Jun-2024 16:00:00
90234, 44920, 0, 5375, 0.00, 11-Jun-2024 16:00:00
90234, 44924, 10, 283, 0.04, 11-Jun-2024 16:00:00
90234, 44925, 62, 290, 0.21, 11-Jun-2024 16:00:00
90234, 44926, 28, 296, 0.09, 11-Jun-2024 16:00:00
90234, 44927, 61, 145, 0.42, 11-Jun-2024 16:00:00
