BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 6, 702, 0.01, 18-Jun-2024 16:00:00
90234, 44213, 7, 194, 0.04, 18-Jun-2024 16:00:00
90234, 44450, 0, 4882, 0.00, 18-Jun-2024 16:00:00
90234, 44451, 0, 3641, 0.00, 18-Jun-2024 16:00:00
90234, 44452, 279, 393, 0.71, 18-Jun-2024 16:00:00
90234, 44453, 0, 1894, 0.00, 18-Jun-2024 16:00:00
90234, 44454, 0, 20686, 0.00, 18-Jun-2024 16:00:00
90234, 44455, 1, 2068, 0.00, 18-Jun-2024 16:00:00
90234, 44498, 194, 610, 0.32, 18-Jun-2024 16:00:00
90234, 44499, 0, 93, 0.00, 18-Jun-2024 16:00:00
90234, 44500, 0, 37400, 0.00, 18-Jun-2024 16:00:00
90234, 44579, 0, 5619, 0.00, 18-Jun-2024 16:00:00
90234, 44590, 0, 28959, 0.00, 18-Jun-2024 16:00:00
90234, 44593, 0, 3365, 0.00, 18-Jun-2024 16:00:00
90234, 44619, 3061, 139, 22.02, 18-Jun-2024 16:00:00
90234, 44787, 0, 2365, 0.00, 18-Jun-2024 16:00:00
90234, 44789, 10, 1931, 0.01, 18-Jun-2024 16:00:00
90234, 44886, 4, 5487, 0.00, 18-Jun-2024 16:00:00
90234, 44888, 0, 2181, 0.00, 18-Jun-2024 16:00:00
90234, 44892, 1, 1743, 0.00, 18-Jun-2024 16:00:00
90234, 44911, 0, 21330, 0.00, 18-Jun-2024 16:00:00
90234, 44915, 0, 5837, 0.00, 18-Jun-2024 16:00:00
90234, 44916, 25, 27, 0.93, 18-Jun-2024 16:00:00
90234, 44920, 0, 3879, 0.00, 18-Jun-2024 16:00:00
90234, 44924, 3, 223, 0.01, 18-Jun-2024 16:00:00
90234, 44925, 40, 205, 0.20, 18-Jun-2024 16:00:00
90234, 44926, 23, 227, 0.10, 18-Jun-2024 16:00:00
90234, 44927, 297, 197, 1.51, 18-Jun-2024 16:00:00
90234, 44938, 275, 380, 0.72, 18-Jun-2024 16:00:00
90234, 44949, 167, 197, 0.85, 18-Jun-2024 16:00:00
90234, 44953, 0, 99, 0.00, 18-Jun-2024 16:00:00
90234, 44954, 277, 380, 0.73, 18-Jun-2024 16:00:00
90234, 44956, 0, 4841, 0.00, 18-Jun-2024 16:00:00
90234, 44957, 0, 4594, 0.00, 18-Jun-2024 16:00:00
90234, 45145, 956, 174, 5.49, 18-Jun-2024 16:00:00
90234, 45147, 0, 403, 0.00, 18-Jun-2024 16:00:00
90234, 45148, 0, 30702, 0.00, 18-Jun-2024 16:00:00
90234, 45149, 0, 20922, 0.00, 18-Jun-2024 16:00:00
90234, 45150, 0, 20955, 0.00, 18-Jun-2024 16:00:00
90234, 45151, 0, 4347, 0.00, 18-Jun-2024 16:00:00
90234, 45160, 0, 4290, 0.00, 18-Jun-2024 16:00:00
90234, 45161, 1115, 407, 2.74, 18-Jun-2024 16:00:00
90234, 45162, 1065, 413, 2.58, 18-Jun-2024 16:00:00
90234, 45163, 1705, 434, 3.93, 18-Jun-2024 16:00:00
90234, 45164, 12754, 641, 19.90, 18-Jun-2024 16:00:00
90234, 45165, 12137, 621, 19.54, 18-Jun-2024 16:00:00
90234, 45166, 2167, 686, 3.16, 18-Jun-2024 16:00:00
90234, 45167, 13529, 629, 21.51, 18-Jun-2024 16:00:00
90234, 45174, 0, 112, 0.00, 18-Jun-2024 16:00:00
90234, 45177, 0, 4729, 0.00, 18-Jun-2024 16:00:00
90234, 45178, 0, 3935, 0.00, 18-Jun-2024 16:00:00
90234, 45183, 0, 4114, 0.00, 18-Jun-2024 16:00:00
90234, 45184, 3179, 155, 20.51, 18-Jun-2024 16:00:00
90234, 45185, 7, 2400, 0.00, 18-Jun-2024 16:00:00
90234, 45187, 2, 949, 0.00, 18-Jun-2024 16:00:00
90234, 45189, 28, 957, 0.03, 18-Jun-2024 16:00:00
90234, 45190, 1962, 651, 3.01, 18-Jun-2024 16:00:00
90234, 45191, 0, 1090, 0.00, 18-Jun-2024 16:00:00
90234, 45193, 0, 4519, 0.00, 18-Jun-2024 16:00:00
90234, 45194, 2, 1296, 0.00, 18-Jun-2024 16:00:00
90234, 45196, 7, 456, 0.02, 18-Jun-2024 16:00:00
90234, 45198, 0, 4479, 0.00, 18-Jun-2024 16:00:00
90234, 45199, 0, 1600, 0.00, 18-Jun-2024 16:00:00
90234, 45250, 0, 20658, 0.00, 18-Jun-2024 16:00:00
90234, 45251, 0, 525, 0.00, 18-Jun-2024 16:00:00
90234, 45252, 0, 487, 0.00, 18-Jun-2024 16:00:00
90234, 45253, 0, 1542, 0.00, 18-Jun-2024 16:00:00
90234, 45254, 0, 31, 0.00, 18-Jun-2024 16:00:00
90234, 45256, 0, 1653, 0.00, 18-Jun-2024 16:00:00
90234, 45260, 4, 904, 0.00, 18-Jun-2024 16:00:00
90234, 45261, 0, 1637, 0.00, 18-Jun-2024 16:00:00
90234, 45262, 0, 1502, 0.00, 18-Jun-2024 16:00:00
90234, 45333, 8, 2847, 0.00, 18-Jun-2024 16:00:00
90234, 45334, 0, 499, 0.00, 18-Jun-2024 16:00:00
90234, 45335, 0, 491, 0.00, 18-Jun-2024 16:00:00
90234, 45357, 0, 4870, 0.00, 18-Jun-2024 16:00:00
90234, 45397, 0, 517, 0.00, 18-Jun-2024 16:00:00
90234, 45398, 0, 518, 0.00, 18-Jun-2024 16:00:00
90234, 45399, 0, 493, 0.00, 18-Jun-2024 16:00:00
90234, 45457, 1691, 690, 2.45, 18-Jun-2024 16:00:00
90234, 45511, 0, 3866, 0.00, 18-Jun-2024 16:00:00
90234, 45512, 0, 29715, 0.00, 18-Jun-2024 16:00:00
90234, 45514, 0, 600, 0.00, 18-Jun-2024 16:00:00
90234, 45515, 0, 868, 0.00, 18-Jun-2024 16:00:00
90234, 45516, 0, 7492, 0.00, 18-Jun-2024 16:00:00
90234, 45517, 456, 868, 0.53, 18-Jun-2024 16:00:00
90234, 45518, 0, 866, 0.00, 18-Jun-2024 16:00:00
90234, 45621, 0, 43, 0.00, 18-Jun-2024 16:00:00
90234, 45624, 0, 6181, 0.00, 18-Jun-2024 16:00:00
90234, 45637, 24, 3062, 0.01, 18-Jun-2024 16:00:00
90234, 45640, 0, 867, 0.00, 18-Jun-2024 16:00:00
90234, 45641, 0, 866, 0.00, 18-Jun-2024 16:00:00
90234, 45642, 0, 867, 0.00, 18-Jun-2024 16:00:00
90234, 45695, 1814, 584, 3.11, 18-Jun-2024 16:00:00
90234, 45696, 4678, 1650, 2.84, 18-Jun-2024 16:00:00
