BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 33, 471, 0.07, 06-Jun-2024 16:00:00
90234, 44213, 28, 309, 0.09, 06-Jun-2024 16:00:00
90234, 44450, 0, 4120, 0.00, 06-Jun-2024 16:00:00
90234, 44451, 1, 4331, 0.00, 06-Jun-2024 16:00:00
90234, 44452, 234, 665, 0.35, 06-Jun-2024 16:00:00
90234, 44453, 1, 3329, 0.00, 06-Jun-2024 16:00:00
90234, 44454, 6, 20479, 0.00, 06-Jun-2024 16:00:00
90234, 44455, 9, 794, 0.01, 06-Jun-2024 16:00:00
90234, 44498, 877, 386, 2.27, 06-Jun-2024 16:00:00
90234, 44500, 0, 60724, 0.00, 06-Jun-2024 16:00:00
90234, 44579, 12, 8988, 0.00, 06-Jun-2024 16:00:00
90234, 44590, 10, 84784, 0.00, 06-Jun-2024 16:00:00
90234, 44593, 12, 8554, 0.00, 06-Jun-2024 16:00:00
90234, 44619, 3109, 205, 15.17, 06-Jun-2024 16:00:00
90234, 44787, 0, 8018, 0.00, 06-Jun-2024 16:00:00
90234, 44789, 9, 573, 0.02, 06-Jun-2024 16:00:00
90234, 44886, 28, 2312, 0.01, 06-Jun-2024 16:00:00
90234, 44888, 0, 3013, 0.00, 06-Jun-2024 16:00:00
90234, 44892, 1, 2381, 0.00, 06-Jun-2024 16:00:00
90234, 44911, 0, 13687, 0.00, 06-Jun-2024 16:00:00
90234, 44913, 0, 360, 0.00, 06-Jun-2024 16:00:00
90234, 44914, 0, 376, 0.00, 06-Jun-2024 16:00:00
90234, 44915, 0, 7227, 0.00, 06-Jun-2024 16:00:00
90234, 44920, 0, 6392, 0.00, 06-Jun-2024 16:00:00
90234, 44924, 0, 1018, 0.00, 06-Jun-2024 16:00:00
90234, 44925, 1, 1075, 0.00, 06-Jun-2024 16:00:00
90234, 44926, 1, 1009, 0.00, 06-Jun-2024 16:00:00
90234, 44927, 1087, 257, 4.23, 06-Jun-2024 16:00:00
90234, 44938, 251, 659, 0.38, 06-Jun-2024 16:00:00
90234, 44949, 1163, 233, 4.99, 06-Jun-2024 16:00:00
90234, 44953, 8, 737, 0.01, 06-Jun-2024 16:00:00
90234, 44954, 226, 681, 0.33, 06-Jun-2024 16:00:00
90234, 44956, 0, 4103, 0.00, 06-Jun-2024 16:00:00
90234, 44957, 0, 34970, 0.00, 06-Jun-2024 16:00:00
90234, 45145, 2238, 151, 14.82, 06-Jun-2024 16:00:00
90234, 45146, 4, 5792, 0.00, 06-Jun-2024 16:00:00
90234, 45148, 1, 29231, 0.00, 06-Jun-2024 16:00:00
90234, 45149, 0, 13423, 0.00, 06-Jun-2024 16:00:00
90234, 45150, 0, 13527, 0.00, 06-Jun-2024 16:00:00
90234, 45151, 0, 934, 0.00, 06-Jun-2024 16:00:00
90234, 45160, 0, 920, 0.00, 06-Jun-2024 16:00:00
90234, 45161, 19126, 227, 84.26, 06-Jun-2024 16:00:00
90234, 45162, 19399, 212, 91.50, 06-Jun-2024 16:00:00
90234, 45163, 20318, 221, 91.94, 06-Jun-2024 16:00:00
90234, 45164, 19533, 323, 60.47, 06-Jun-2024 16:00:00
90234, 45165, 22459, 319, 70.40, 06-Jun-2024 16:00:00
90234, 45166, 3156, 172, 18.35, 06-Jun-2024 16:00:00
90234, 45167, 20325, 311, 65.35, 06-Jun-2024 16:00:00
90234, 45177, 0, 34897, 0.00, 06-Jun-2024 16:00:00
90234, 45178, 0, 26807, 0.00, 06-Jun-2024 16:00:00
90234, 45183, 0, 26664, 0.00, 06-Jun-2024 16:00:00
90234, 45184, 3025, 209, 14.47, 06-Jun-2024 16:00:00
90234, 45185, 10, 1163, 0.01, 06-Jun-2024 16:00:00
90234, 45187, 4960, 876, 5.66, 06-Jun-2024 16:00:00
90234, 45189, 73, 794, 0.09, 06-Jun-2024 16:00:00
90234, 45190, 28982, 458, 63.28, 06-Jun-2024 16:00:00
90234, 45191, 4, 306, 0.01, 06-Jun-2024 16:00:00
90234, 45193, 0, 3418, 0.00, 06-Jun-2024 16:00:00
90234, 45194, 6, 1120, 0.01, 06-Jun-2024 16:00:00
90234, 45196, 36, 435, 0.08, 06-Jun-2024 16:00:00
90234, 45198, 0, 3426, 0.00, 06-Jun-2024 16:00:00
90234, 45199, 0, 9016, 0.00, 06-Jun-2024 16:00:00
90234, 45250, 0, 13647, 0.00, 06-Jun-2024 16:00:00
90234, 45251, 0, 5182, 0.00, 06-Jun-2024 16:00:00
90234, 45252, 0, 5337, 0.00, 06-Jun-2024 16:00:00
90234, 45253, 0, 8983, 0.00, 06-Jun-2024 16:00:00
90234, 45256, 0, 62551, 0.00, 06-Jun-2024 16:00:00
90234, 45260, 3936, 905, 4.35, 06-Jun-2024 16:00:00
90234, 45261, 0, 62954, 0.00, 06-Jun-2024 16:00:00
90234, 45262, 0, 8944, 0.00, 06-Jun-2024 16:00:00
90234, 45333, 16, 1290, 0.01, 06-Jun-2024 16:00:00
90234, 45334, 0, 753, 0.00, 06-Jun-2024 16:00:00
90234, 45357, 0, 4078, 0.00, 06-Jun-2024 16:00:00
90234, 45397, 0, 763, 0.00, 06-Jun-2024 16:00:00
90234, 45398, 0, 707, 0.00, 06-Jun-2024 16:00:00
90234, 45399, 0, 747, 0.00, 06-Jun-2024 16:00:00
90234, 45457, 2799, 177, 15.81, 06-Jun-2024 16:00:00
90234, 45511, 0, 10968, 0.00, 06-Jun-2024 16:00:00
90234, 45512, 2, 52985, 0.00, 06-Jun-2024 16:00:00
90234, 45514, 0, 44982, 0.00, 06-Jun-2024 16:00:00
90234, 45515, 0, 745, 0.00, 06-Jun-2024 16:00:00
90234, 45516, 0, 8661, 0.00, 06-Jun-2024 16:00:00
90234, 45517, 12162, 707, 17.20, 06-Jun-2024 16:00:00
90234, 45518, 0, 743, 0.00, 06-Jun-2024 16:00:00
90234, 45621, 0, 19, 0.00, 06-Jun-2024 16:00:00
90234, 45624, 1, 8128, 0.00, 06-Jun-2024 16:00:00
90234, 45637, 80, 1505, 0.05, 06-Jun-2024 16:00:00
90234, 45640, 0, 752, 0.00, 06-Jun-2024 16:00:00
90234, 45641, 0, 748, 0.00, 06-Jun-2024 16:00:00
90234, 45642, 0, 754, 0.00, 06-Jun-2024 16:00:00
90234, 45695, 29376, 460, 63.86, 06-Jun-2024 16:00:00
90234, 45696, 6564, 3370, 1.95, 06-Jun-2024 16:00:00
90234, 45908, 0, 934, 0.00, 06-Jun-2024 16:00:00
90234, 45927, 17, 318, 0.05, 06-Jun-2024 16:00:00
90234, 45963, 80, 2444, 0.03, 06-Jun-2024 16:00:00
90234, 45964, 5, 4219, 0.00, 06-Jun-2024 16:00:00
90234, 45965, 28803, 466, 61.81, 06-Jun-2024 16:00:00
90234, 45966, 3, 98, 0.03, 06-Jun-2024 16:00:00
90234, 45967, 0, 5588, 0.00, 06-Jun-2024 16:00:00
90234, 45968, 5, 80, 0.06, 06-Jun-2024 16:00:00
90234, 45969, 2, 12521, 0.00, 06-Jun-2024 16:00:00
90234, 46007, 0, 79, 0.00, 06-Jun-2024 16:00:00
90234, 46026, 0, 35208, 0.00, 06-Jun-2024 16:00:00
90234, 46112, 15, 8164, 0.00, 06-Jun-2024 16:00:00
90234, 46113, 22, 3495, 0.01, 06-Jun-2024 16:00:00
90234, 46392, 0, 11814, 0.00, 06-Jun-2024 16:00:00
90234, 46548, 0, 7100, 0.00, 06-Jun-2024 16:00:00
90234, 46549, 14, 393, 0.04, 06-Jun-2024 16:00:00
90234, 47071, 15, 792, 0.02, 06-Jun-2024 16:00:00
90234, 47311, 20, 280, 0.07, 06-Jun-2024 16:00:00
90234, 47373, 3021, 984, 3.07, 06-Jun-2024 16:00:00
90234, 47508, 10622, 723, 14.69, 06-Jun-2024 16:00:00
90234, 48822, 0, 278, 0.00, 06-Jun-2024 16:00:00
90234, 48828, 3374, 181, 18.64, 06-Jun-2024 16:00:00
90234, 48880, 2424, 191, 12.69, 06-Jun-2024 16:00:00
90234, 49061, 0, 33637, 0.00, 06-Jun-2024 16:00:00
90234, 49550, 771, 390, 1.98, 06-Jun-2024 16:00:00
90234, 49552, 674, 347, 1.94, 06-Jun-2024 16:00:00
90234, 49553, 483, 412, 1.17, 06-Jun-2024 16:00:00
90234, 49554, 766, 395, 1.94, 06-Jun-2024 16:00:00
90234, 49556, 0, 11226, 0.00, 06-Jun-2024 16:00:00
90234, 49557, 0, 11216, 0.00, 06-Jun-2024 16:00:00
90234, 49559, 0, 11232, 0.00, 06-Jun-2024 16:00:00
90234, 49566, 127, 133, 0.95, 06-Jun-2024 16:00:00
90234, 49595, 18998, 2528, 7.52, 06-Jun-2024 16:00:00
90234, 49596, 19988, 2469, 8.10, 06-Jun-2024 16:00:00
90234, 49598, 10326, 755, 13.68, 06-Jun-2024 16:00:00
90234, 49599, 11446, 681, 16.81, 06-Jun-2024 16:00:00
90234, 49600, 6123, 928, 6.60, 06-Jun-2024 16:00:00
90234, 49601, 4508, 892, 5.05, 06-Jun-2024 16:00:00
90234, 49603, 5, 2645, 0.00, 06-Jun-2024 16:00:00
90234, 49604, 12557, 740, 16.97, 06-Jun-2024 16:00:00
90234, 49605, 5, 3977, 0.00, 06-Jun-2024 16:00:00
90234, 49606, 3823, 835, 4.58, 06-Jun-2024 16:00:00
90234, 51285, 229, 766, 0.30, 06-Jun-2024 16:00:00
90234, 51286, 93, 855, 0.11, 06-Jun-2024 16:00:00
90234, 51287, 100, 972, 0.10, 06-Jun-2024 16:00:00
90234, 51288, 344, 736, 0.47, 06-Jun-2024 16:00:00
90234, 51289, 277, 785, 0.35, 06-Jun-2024 16:00:00
90234, 51290, 202, 909, 0.22, 06-Jun-2024 16:00:00
90234, 51560, 0, 7405, 0.00, 06-Jun-2024 16:00:00
90234, 51708, 0, 7279, 0.00, 06-Jun-2024 16:00:00
90234, 51709, 0, 7204, 0.00, 06-Jun-2024 16:00:00
90234, 51727, 0, 4462, 0.00, 06-Jun-2024 16:00:00
