BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 4, 306, 0.01, 14-May-2024 16:00:00
90234, 44213, 6, 450, 0.01, 14-May-2024 16:00:00
90234, 44450, 0, 6396, 0.00, 14-May-2024 16:00:00
90234, 44451, 0, 7495, 0.00, 14-May-2024 16:00:00
90234, 44452, 0, 1366, 0.00, 14-May-2024 16:00:00
90234, 44453, 0, 405, 0.00, 14-May-2024 16:00:00
90234, 44454, 0, 19247, 0.00, 14-May-2024 16:00:00
90234, 44455, 6, 1462, 0.00, 14-May-2024 16:00:00
90234, 44498, 43916, 204, 215.27, 14-May-2024 16:00:00
90234, 44500, 0, 15590, 0.00, 14-May-2024 16:00:00
90234, 44579, 0, 3007, 0.00, 14-May-2024 16:00:00
90234, 44590, 0, 21499, 0.00, 14-May-2024 16:00:00
90234, 44593, 0, 2673, 0.00, 14-May-2024 16:00:00
90234, 44619, 6968, 104, 67.00, 14-May-2024 16:00:00
90234, 44787, 0, 6223, 0.00, 14-May-2024 16:00:00
90234, 44789, 0, 515, 0.00, 14-May-2024 16:00:00
90234, 44886, 9, 2748, 0.00, 14-May-2024 16:00:00
90234, 44888, 0, 2327, 0.00, 14-May-2024 16:00:00
90234, 44892, 0, 1697, 0.00, 14-May-2024 16:00:00
90234, 44911, 0, 14260, 0.00, 14-May-2024 16:00:00
90234, 44913, 0, 1144, 0.00, 14-May-2024 16:00:00
90234, 44914, 0, 1123, 0.00, 14-May-2024 16:00:00
90234, 44920, 0, 6906, 0.00, 14-May-2024 16:00:00
90234, 44924, 37, 320, 0.12, 14-May-2024 16:00:00
90234, 44925, 12, 300, 0.04, 14-May-2024 16:00:00
90234, 44926, 0, 306, 0.00, 14-May-2024 16:00:00
90234, 44927, 397, 132, 3.01, 14-May-2024 16:00:00
90234, 44949, 58, 136, 0.43, 14-May-2024 16:00:00
90234, 44956, 0, 6432, 0.00, 14-May-2024 16:00:00
90234, 44957, 0, 14426, 0.00, 14-May-2024 16:00:00
90234, 45145, 1025, 253, 4.05, 14-May-2024 16:00:00
90234, 45148, 0, 22515, 0.00, 14-May-2024 16:00:00
90234, 45149, 0, 14814, 0.00, 14-May-2024 16:00:00
90234, 45150, 0, 14808, 0.00, 14-May-2024 16:00:00
90234, 45151, 0, 770, 0.00, 14-May-2024 16:00:00
90234, 45160, 0, 772, 0.00, 14-May-2024 16:00:00
90234, 45161, 41520, 207, 200.58, 14-May-2024 16:00:00
90234, 45162, 40828, 233, 175.23, 14-May-2024 16:00:00
90234, 45163, 44902, 233, 192.71, 14-May-2024 16:00:00
90234, 45164, 30948, 317, 97.63, 14-May-2024 16:00:00
90234, 45165, 30498, 308, 99.02, 14-May-2024 16:00:00
90234, 45166, 35418, 286, 123.84, 14-May-2024 16:00:00
90234, 45167, 31095, 337, 92.27, 14-May-2024 16:00:00
90234, 45174, 0, 52, 0.00, 14-May-2024 16:00:00
90234, 45177, 0, 14524, 0.00, 14-May-2024 16:00:00
90234, 45184, 6953, 114, 60.99, 14-May-2024 16:00:00
90234, 45185, 3, 1928, 0.00, 14-May-2024 16:00:00
90234, 45187, 5466, 536, 10.20, 14-May-2024 16:00:00
90234, 45189, 32, 588, 0.05, 14-May-2024 16:00:00
90234, 45190, 44167, 311, 142.02, 14-May-2024 16:00:00
90234, 45191, 0, 703, 0.00, 14-May-2024 16:00:00
90234, 45193, 0, 5713, 0.00, 14-May-2024 16:00:00
90234, 45194, 0, 1225, 0.00, 14-May-2024 16:00:00
90234, 45196, 5, 303, 0.02, 14-May-2024 16:00:00
90234, 45198, 0, 5679, 0.00, 14-May-2024 16:00:00
90234, 45199, 0, 7210, 0.00, 14-May-2024 16:00:00
90234, 45250, 0, 14847, 0.00, 14-May-2024 16:00:00
90234, 45251, 0, 10342, 0.00, 14-May-2024 16:00:00
90234, 45252, 0, 10302, 0.00, 14-May-2024 16:00:00
90234, 45253, 0, 7254, 0.00, 14-May-2024 16:00:00
90234, 45256, 0, 673, 0.00, 14-May-2024 16:00:00
90234, 45257, 19, 1448, 0.01, 14-May-2024 16:00:00
90234, 45260, 5700, 572, 9.97, 14-May-2024 16:00:00
90234, 45261, 0, 707, 0.00, 14-May-2024 16:00:00
90234, 45262, 0, 7233, 0.00, 14-May-2024 16:00:00
90234, 45267, 0, 7243, 0.00, 14-May-2024 16:00:00
90234, 45333, 1, 2066, 0.00, 14-May-2024 16:00:00
90234, 45334, 0, 6913, 0.00, 14-May-2024 16:00:00
90234, 45335, 0, 7044, 0.00, 14-May-2024 16:00:00
90234, 45357, 0, 6409, 0.00, 14-May-2024 16:00:00
90234, 45397, 0, 6975, 0.00, 14-May-2024 16:00:00
90234, 45398, 0, 6982, 0.00, 14-May-2024 16:00:00
90234, 45399, 0, 7050, 0.00, 14-May-2024 16:00:00
90234, 45457, 36701, 319, 115.05, 14-May-2024 16:00:00
90234, 45511, 0, 6327, 0.00, 14-May-2024 16:00:00
90234, 45512, 0, 14736, 0.00, 14-May-2024 16:00:00
90234, 45514, 0, 21094, 0.00, 14-May-2024 16:00:00
