BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 8, 414, 0.02, 14-Jun-2024 16:00:00
90234, 44213, 1, 272, 0.00, 14-Jun-2024 16:00:00
90234, 44450, 0, 4162, 0.00, 14-Jun-2024 16:00:00
90234, 44451, 0, 1219, 0.00, 14-Jun-2024 16:00:00
90234, 44452, 109, 341, 0.32, 14-Jun-2024 16:00:00
90234, 44453, 0, 1650, 0.00, 14-Jun-2024 16:00:00
90234, 44454, 1, 11500, 0.00, 14-Jun-2024 16:00:00
90234, 44455, 0, 933, 0.00, 14-Jun-2024 16:00:00
90234, 44498, 140, 342, 0.41, 14-Jun-2024 16:00:00
90234, 44500, 0, 6643, 0.00, 14-Jun-2024 16:00:00
90234, 44579, 0, 2348, 0.00, 14-Jun-2024 16:00:00
90234, 44590, 0, 25636, 0.00, 14-Jun-2024 16:00:00
90234, 44593, 0, 1998, 0.00, 14-Jun-2024 16:00:00
90234, 44619, 1369, 56, 24.45, 14-Jun-2024 16:00:00
90234, 44787, 0, 644, 0.00, 14-Jun-2024 16:00:00
90234, 44789, 2, 1319, 0.00, 14-Jun-2024 16:00:00
90234, 44886, 7, 3969, 0.00, 14-Jun-2024 16:00:00
90234, 44888, 1, 1804, 0.00, 14-Jun-2024 16:00:00
90234, 44892, 0, 395, 0.00, 14-Jun-2024 16:00:00
90234, 44911, 0, 17602, 0.00, 14-Jun-2024 16:00:00
90234, 44913, 0, 641, 0.00, 14-Jun-2024 16:00:00
90234, 44914, 0, 641, 0.00, 14-Jun-2024 16:00:00
90234, 44916, 11, 49, 0.22, 14-Jun-2024 16:00:00
90234, 44920, 0, 3781, 0.00, 14-Jun-2024 16:00:00
90234, 44924, 5, 272, 0.02, 14-Jun-2024 16:00:00
90234, 44925, 153, 267, 0.57, 14-Jun-2024 16:00:00
90234, 44926, 28, 250, 0.11, 14-Jun-2024 16:00:00
90234, 44927, 52, 177, 0.29, 14-Jun-2024 16:00:00
90234, 44938, 117, 345, 0.34, 14-Jun-2024 16:00:00
90234, 44949, 47, 141, 0.33, 14-Jun-2024 16:00:00
90234, 44953, 0, 0, 0.00, 14-Jun-2024 16:00:00
90234, 44954, 96, 338, 0.28, 14-Jun-2024 16:00:00
90234, 44956, 0, 4203, 0.00, 14-Jun-2024 16:00:00
90234, 44957, 0, 91, 0.00, 14-Jun-2024 16:00:00
90234, 45145, 578, 188, 3.07, 14-Jun-2024 16:00:00
90234, 45146, 2, 701, 0.00, 14-Jun-2024 16:00:00
90234, 45148, 0, 5610, 0.00, 14-Jun-2024 16:00:00
90234, 45149, 0, 17662, 0.00, 14-Jun-2024 16:00:00
90234, 45150, 0, 17727, 0.00, 14-Jun-2024 16:00:00
90234, 45151, 0, 1237, 0.00, 14-Jun-2024 16:00:00
90234, 45160, 0, 1371, 0.00, 14-Jun-2024 16:00:00
90234, 45161, 478, 233, 2.05, 14-Jun-2024 16:00:00
90234, 45162, 608, 248, 2.45, 14-Jun-2024 16:00:00
90234, 45163, 541, 234, 2.31, 14-Jun-2024 16:00:00
90234, 45164, 5814, 356, 16.33, 14-Jun-2024 16:00:00
90234, 45165, 5926, 333, 17.80, 14-Jun-2024 16:00:00
90234, 45166, 1457, 392, 3.72, 14-Jun-2024 16:00:00
90234, 45167, 7384, 327, 22.58, 14-Jun-2024 16:00:00
90234, 45177, 0, 99, 0.00, 14-Jun-2024 16:00:00
90234, 45178, 0, 93, 0.00, 14-Jun-2024 16:00:00
90234, 45183, 0, 80, 0.00, 14-Jun-2024 16:00:00
90234, 45184, 1284, 48, 26.75, 14-Jun-2024 16:00:00
90234, 45185, 1, 744, 0.00, 14-Jun-2024 16:00:00
90234, 45187, 106, 807, 0.13, 14-Jun-2024 16:00:00
90234, 45189, 9, 728, 0.01, 14-Jun-2024 16:00:00
90234, 45190, 8724, 348, 25.07, 14-Jun-2024 16:00:00
90234, 45191, 1, 3042, 0.00, 14-Jun-2024 16:00:00
90234, 45193, 0, 2299, 0.00, 14-Jun-2024 16:00:00
90234, 45194, 4, 2070, 0.00, 14-Jun-2024 16:00:00
90234, 45196, 10, 313, 0.03, 14-Jun-2024 16:00:00
90234, 45198, 0, 2353, 0.00, 14-Jun-2024 16:00:00
90234, 45199, 0, 1661, 0.00, 14-Jun-2024 16:00:00
90234, 45250, 0, 17540, 0.00, 14-Jun-2024 16:00:00
90234, 45251, 0, 535, 0.00, 14-Jun-2024 16:00:00
90234, 45252, 0, 585, 0.00, 14-Jun-2024 16:00:00
90234, 45253, 0, 1623, 0.00, 14-Jun-2024 16:00:00
90234, 45256, 0, 646, 0.00, 14-Jun-2024 16:00:00
90234, 45260, 574, 880, 0.65, 14-Jun-2024 16:00:00
90234, 45261, 0, 587, 0.00, 14-Jun-2024 16:00:00
90234, 45262, 0, 1656, 0.00, 14-Jun-2024 16:00:00
90234, 45333, 4, 2147, 0.00, 14-Jun-2024 16:00:00
90234, 45334, 0, 249, 0.00, 14-Jun-2024 16:00:00
90234, 45335, 0, 272, 0.00, 14-Jun-2024 16:00:00
90234, 45357, 0, 4177, 0.00, 14-Jun-2024 16:00:00
90234, 45397, 0, 249, 0.00, 14-Jun-2024 16:00:00
90234, 45398, 0, 263, 0.00, 14-Jun-2024 16:00:00
90234, 45399, 0, 245, 0.00, 14-Jun-2024 16:00:00
90234, 45457, 1520, 367, 4.14, 14-Jun-2024 16:00:00
90234, 45511, 0, 3130, 0.00, 14-Jun-2024 16:00:00
90234, 45512, 0, 12400, 0.00, 14-Jun-2024 16:00:00
90234, 45514, 0, 3835, 0.00, 14-Jun-2024 16:00:00
90234, 45515, 0, 711, 0.00, 14-Jun-2024 16:00:00
90234, 45516, 0, 5858, 0.00, 14-Jun-2024 16:00:00
90234, 45517, 17, 917, 0.02, 14-Jun-2024 16:00:00
90234, 45518, 0, 711, 0.00, 14-Jun-2024 16:00:00
90234, 45621, 0, 70, 0.00, 14-Jun-2024 16:00:00
90234, 45624, 0, 4548, 0.00, 14-Jun-2024 16:00:00
90234, 45637, 20, 2194, 0.01, 14-Jun-2024 16:00:00
90234, 45640, 0, 719, 0.00, 14-Jun-2024 16:00:00
90234, 45641, 0, 709, 0.00, 14-Jun-2024 16:00:00
90234, 45642, 0, 712, 0.00, 14-Jun-2024 16:00:00
90234, 45695, 9057, 336, 26.96, 14-Jun-2024 16:00:00
90234, 45696, 4074, 1650, 2.47, 14-Jun-2024 16:00:00
90234, 45908, 0, 181, 0.00, 14-Jun-2024 16:00:00
90234, 45927, 5, 296, 0.02, 14-Jun-2024 16:00:00
90234, 45963, 18, 1074, 0.02, 14-Jun-2024 16:00:00
90234, 45964, 1, 7639, 0.00, 14-Jun-2024 16:00:00
90234, 45965, 10413, 340, 30.63, 14-Jun-2024 16:00:00
90234, 45966, 1, 149, 0.01, 14-Jun-2024 16:00:00
90234, 45967, 0, 5739, 0.00, 14-Jun-2024 16:00:00
90234, 45968, 1, 98, 0.01, 14-Jun-2024 16:00:00
90234, 45969, 0, 1149, 0.00, 14-Jun-2024 16:00:00
90234, 46026, 0, 103, 0.00, 14-Jun-2024 16:00:00
90234, 46112, 2, 1156, 0.00, 14-Jun-2024 16:00:00
90234, 46113, 3, 1585, 0.00, 14-Jun-2024 16:00:00
90234, 46392, 0, 11392, 0.00, 14-Jun-2024 16:00:00
90234, 46548, 0, 2562, 0.00, 14-Jun-2024 16:00:00
90234, 46549, 1, 100, 0.01, 14-Jun-2024 16:00:00
90234, 47071, 4, 551, 0.01, 14-Jun-2024 16:00:00
90234, 47311, 5, 374, 0.01, 14-Jun-2024 16:00:00
90234, 47373, 734, 892, 0.82, 14-Jun-2024 16:00:00
90234, 47508, 69, 958, 0.07, 14-Jun-2024 16:00:00
90234, 48822, 0, 356, 0.00, 14-Jun-2024 16:00:00
90234, 48828, 1713, 385, 4.45, 14-Jun-2024 16:00:00
90234, 48880, 586, 214, 2.74, 14-Jun-2024 16:00:00
90234, 49550, 160, 220, 0.73, 14-Jun-2024 16:00:00
90234, 49552, 60, 229, 0.26, 14-Jun-2024 16:00:00
90234, 49553, 112, 231, 0.48, 14-Jun-2024 16:00:00
90234, 49554, 62, 246, 0.25, 14-Jun-2024 16:00:00
90234, 49556, 0, 3032, 0.00, 14-Jun-2024 16:00:00
90234, 49557, 0, 2762, 0.00, 14-Jun-2024 16:00:00
90234, 49559, 0, 2671, 0.00, 14-Jun-2024 16:00:00
90234, 49566, 86, 79, 1.09, 14-Jun-2024 16:00:00
90234, 49595, 80, 2819, 0.03, 14-Jun-2024 16:00:00
90234, 49596, 67, 2763, 0.02, 14-Jun-2024 16:00:00
90234, 49598, 11, 901, 0.01, 14-Jun-2024 16:00:00
90234, 49599, 33, 927, 0.04, 14-Jun-2024 16:00:00
90234, 49600, 265, 887, 0.30, 14-Jun-2024 16:00:00
90234, 49601, 1087, 843, 1.29, 14-Jun-2024 16:00:00
90234, 49603, 1, 5655, 0.00, 14-Jun-2024 16:00:00
90234, 49604, 32, 904, 0.04, 14-Jun-2024 16:00:00
90234, 49605, 1, 6167, 0.00, 14-Jun-2024 16:00:00
90234, 49606, 388, 854, 0.45, 14-Jun-2024 16:00:00
90234, 51285, 313, 137, 2.28, 14-Jun-2024 16:00:00
90234, 51286, 0, 137, 0.00, 14-Jun-2024 16:00:00
90234, 51287, 0, 111, 0.00, 14-Jun-2024 16:00:00
90234, 51288, 84, 150, 0.56, 14-Jun-2024 16:00:00
90234, 51289, 41, 113, 0.36, 14-Jun-2024 16:00:00
90234, 51290, 26, 124, 0.21, 14-Jun-2024 16:00:00
90234, 51708, 0, 2904, 0.00, 14-Jun-2024 16:00:00
90234, 51709, 0, 2265, 0.00, 14-Jun-2024 16:00:00
90234, 51710, 0, 0, 0.00, 14-Jun-2024 16:00:00
90234, 51711, 0, 0, 0.00, 14-Jun-2024 16:00:00
90234, 51727, 0, 1262, 0.00, 14-Jun-2024 16:00:00
90234, 51729, 0, 1913, 0.00, 14-Jun-2024 16:00:00
90234, 51815, 323, 143, 2.26, 14-Jun-2024 16:00:00
90234, 51855, 0, 2900, 0.00, 14-Jun-2024 16:00:00
90234, 51856, 8, 1768, 0.00, 14-Jun-2024 16:00:00
90234, 52109, 0, 6451, 0.00, 14-Jun-2024 16:00:00
90234, 52198, 0, 3639, 0.00, 14-Jun-2024 16:00:00
90234, 52224, 189935, 538, 353.04, 14-Jun-2024 16:00:00
90234, 52225, 0, 51, 0.00, 14-Jun-2024 16:00:00
90234, 52226, 0, 742, 0.00, 14-Jun-2024 16:00:00
90234, 52773, 2476, 813, 3.05, 14-Jun-2024 16:00:00
90234, 52839, 2534, 793, 3.20, 14-Jun-2024 16:00:00
90234, 52858, 489, 1356, 0.36, 14-Jun-2024 16:00:00
90234, 52860, 0, 1256, 0.00, 14-Jun-2024 16:00:00
90234, 52869, 83, 413, 0.20, 14-Jun-2024 16:00:00
