BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 7, 682, 0.01, 16-May-2024 16:00:00
90234, 44213, 5, 499, 0.01, 16-May-2024 16:00:00
90234, 44450, 0, 6420, 0.00, 16-May-2024 16:00:00
90234, 44451, 0, 23676, 0.00, 16-May-2024 16:00:00
90234, 44452, 0, 1827, 0.00, 16-May-2024 16:00:00
90234, 44453, 0, 71, 0.00, 16-May-2024 16:00:00
90234, 44454, 0, 23798, 0.00, 16-May-2024 16:00:00
90234, 44455, 1, 1571, 0.00, 16-May-2024 16:00:00
90234, 44498, 792, 502, 1.58, 16-May-2024 16:00:00
90234, 44500, 0, 68651, 0.00, 16-May-2024 16:00:00
90234, 44579, 0, 5181, 0.00, 16-May-2024 16:00:00
90234, 44590, 0, 82187, 0.00, 16-May-2024 16:00:00
90234, 44593, 0, 4671, 0.00, 16-May-2024 16:00:00
90234, 44619, 5809, 124, 46.85, 16-May-2024 16:00:00
90234, 44787, 36, 5766, 0.01, 16-May-2024 16:00:00
90234, 44789, 5, 1519, 0.00, 16-May-2024 16:00:00
90234, 44886, 117, 3513, 0.03, 16-May-2024 16:00:00
90234, 44888, 0, 3193, 0.00, 16-May-2024 16:00:00
90234, 44892, 0, 1304, 0.00, 16-May-2024 16:00:00
90234, 44911, 0, 4338, 0.00, 16-May-2024 16:00:00
90234, 44913, 0, 1340, 0.00, 16-May-2024 16:00:00
90234, 44914, 0, 1309, 0.00, 16-May-2024 16:00:00
90234, 44915, 0, 2082, 0.00, 16-May-2024 16:00:00
90234, 44920, 0, 11335, 0.00, 16-May-2024 16:00:00
90234, 44924, 2, 568, 0.00, 16-May-2024 16:00:00
90234, 44925, 10, 537, 0.02, 16-May-2024 16:00:00
90234, 44926, 27, 509, 0.05, 16-May-2024 16:00:00
90234, 44927, 375, 193, 1.94, 16-May-2024 16:00:00
90234, 44938, 0, 1837, 0.00, 16-May-2024 16:00:00
90234, 44949, 431, 181, 2.38, 16-May-2024 16:00:00
90234, 44954, 0, 1852, 0.00, 16-May-2024 16:00:00
90234, 44956, 0, 6316, 0.00, 16-May-2024 16:00:00
90234, 44957, 0, 43669, 0.00, 16-May-2024 16:00:00
90234, 45145, 677, 196, 3.45, 16-May-2024 16:00:00
90234, 45148, 0, 82924, 0.00, 16-May-2024 16:00:00
90234, 45149, 0, 4536, 0.00, 16-May-2024 16:00:00
90234, 45150, 0, 4457, 0.00, 16-May-2024 16:00:00
90234, 45151, 0, 255, 0.00, 16-May-2024 16:00:00
90234, 45160, 0, 277, 0.00, 16-May-2024 16:00:00
90234, 45161, 42753, 371, 115.24, 16-May-2024 16:00:00
90234, 45162, 43849, 407, 107.74, 16-May-2024 16:00:00
90234, 45163, 44143, 377, 117.09, 16-May-2024 16:00:00
90234, 45164, 31336, 435, 72.04, 16-May-2024 16:00:00
90234, 45165, 26540, 439, 60.46, 16-May-2024 16:00:00
90234, 45166, 47390, 473, 100.19, 16-May-2024 16:00:00
90234, 45167, 30112, 392, 76.82, 16-May-2024 16:00:00
90234, 45174, 0, 462, 0.00, 16-May-2024 16:00:00
90234, 45177, 0, 43848, 0.00, 16-May-2024 16:00:00
90234, 45184, 6003, 122, 49.20, 16-May-2024 16:00:00
