BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 20, 380, 0.05, 06-May-2024 16:00:00
90234, 44213, 8, 341, 0.02, 06-May-2024 16:00:00
90234, 44450, 0, 7503, 0.00, 06-May-2024 16:00:00
90234, 44451, 0, 3773, 0.00, 06-May-2024 16:00:00
90234, 44453, 31, 227, 0.14, 06-May-2024 16:00:00
90234, 44454, 0, 36463, 0.00, 06-May-2024 16:00:00
90234, 44455, 10, 842, 0.01, 06-May-2024 16:00:00
90234, 44498, 153447, 561, 273.52, 06-May-2024 16:00:00
90234, 44500, 0, 7789, 0.00, 06-May-2024 16:00:00
90234, 44579, 0, 4734, 0.00, 06-May-2024 16:00:00
90234, 44590, 0, 12990, 0.00, 06-May-2024 16:00:00
90234, 44593, 0, 6263, 0.00, 06-May-2024 16:00:00
90234, 44619, 699, 131, 5.34, 06-May-2024 16:00:00
90234, 44787, 0, 1236, 0.00, 06-May-2024 16:00:00
90234, 44789, 12, 756, 0.02, 06-May-2024 16:00:00
90234, 44886, 10, 2596, 0.00, 06-May-2024 16:00:00
90234, 44888, 0, 1176, 0.00, 06-May-2024 16:00:00
90234, 44892, 0, 823, 0.00, 06-May-2024 16:00:00
90234, 44911, 0, 6076, 0.00, 06-May-2024 16:00:00
90234, 44913, 0, 987, 0.00, 06-May-2024 16:00:00
90234, 44914, 0, 983, 0.00, 06-May-2024 16:00:00
90234, 44920, 0, 7950, 0.00, 06-May-2024 16:00:00
90234, 44924, 2, 407, 0.00, 06-May-2024 16:00:00
90234, 44925, 4, 451, 0.01, 06-May-2024 16:00:00
90234, 44926, 3, 412, 0.01, 06-May-2024 16:00:00
90234, 44927, 49, 149, 0.33, 06-May-2024 16:00:00
90234, 44949, 138, 145, 0.95, 06-May-2024 16:00:00
90234, 44956, 0, 7419, 0.00, 06-May-2024 16:00:00
90234, 45145, 820, 525, 1.56, 06-May-2024 16:00:00
90234, 45146, 0, 521, 0.00, 06-May-2024 16:00:00
90234, 45148, 0, 7944, 0.00, 06-May-2024 16:00:00
90234, 45149, 0, 6161, 0.00, 06-May-2024 16:00:00
90234, 45150, 0, 6086, 0.00, 06-May-2024 16:00:00
90234, 45151, 0, 182, 0.00, 06-May-2024 16:00:00
90234, 45160, 0, 174, 0.00, 06-May-2024 16:00:00
90234, 45161, 35362, 189, 187.10, 06-May-2024 16:00:00
90234, 45162, 35513, 191, 185.93, 06-May-2024 16:00:00
90234, 45163, 36308, 176, 206.30, 06-May-2024 16:00:00
90234, 45164, 38519, 233, 165.32, 06-May-2024 16:00:00
90234, 45165, 38740, 276, 140.36, 06-May-2024 16:00:00
90234, 45166, 39150, 461, 84.92, 06-May-2024 16:00:00
90234, 45167, 34713, 244, 142.27, 06-May-2024 16:00:00
90234, 45184, 657, 99, 6.64, 06-May-2024 16:00:00
90234, 45185, 7, 1199, 0.01, 06-May-2024 16:00:00
90234, 45187, 9944, 420, 23.68, 06-May-2024 16:00:00
90234, 45189, 2, 332, 0.01, 06-May-2024 16:00:00
90234, 45190, 88443, 277, 319.29, 06-May-2024 16:00:00
90234, 45191, 0, 1040, 0.00, 06-May-2024 16:00:00
90234, 45193, 0, 4847, 0.00, 06-May-2024 16:00:00
90234, 45194, 0, 5713, 0.00, 06-May-2024 16:00:00
90234, 45196, 25, 273, 0.09, 06-May-2024 16:00:00
90234, 45198, 0, 4803, 0.00, 06-May-2024 16:00:00
90234, 45199, 0, 11039, 0.00, 06-May-2024 16:00:00
90234, 45250, 0, 5971, 0.00, 06-May-2024 16:00:00
90234, 45251, 0, 9073, 0.00, 06-May-2024 16:00:00
90234, 45252, 0, 8937, 0.00, 06-May-2024 16:00:00
90234, 45253, 0, 10967, 0.00, 06-May-2024 16:00:00
90234, 45256, 0, 297, 0.00, 06-May-2024 16:00:00
90234, 45257, 97, 4836, 0.02, 06-May-2024 16:00:00
90234, 45260, 8931, 463, 19.29, 06-May-2024 16:00:00
90234, 45261, 0, 303, 0.00, 06-May-2024 16:00:00
90234, 45262, 0, 10888, 0.00, 06-May-2024 16:00:00
90234, 45267, 0, 10980, 0.00, 06-May-2024 16:00:00
90234, 45333, 1, 711, 0.00, 06-May-2024 16:00:00
90234, 45334, 0, 5901, 0.00, 06-May-2024 16:00:00
90234, 45335, 0, 5930, 0.00, 06-May-2024 16:00:00
90234, 45357, 0, 7548, 0.00, 06-May-2024 16:00:00
90234, 45397, 0, 5947, 0.00, 06-May-2024 16:00:00
90234, 45398, 0, 5955, 0.00, 06-May-2024 16:00:00
90234, 45399, 0, 5916, 0.00, 06-May-2024 16:00:00
90234, 45457, 39917, 488, 81.80, 06-May-2024 16:00:00
90234, 45511, 0, 5552, 0.00, 06-May-2024 16:00:00
90234, 45512, 0, 6744, 0.00, 06-May-2024 16:00:00
90234, 45514, 0, 9156, 0.00, 06-May-2024 16:00:00
90234, 45515, 0, 4030, 0.00, 06-May-2024 16:00:00
90234, 45516, 0, 4174, 0.00, 06-May-2024 16:00:00
90234, 45517, 2818, 507, 5.56, 06-May-2024 16:00:00
90234, 45518, 0, 4024, 0.00, 06-May-2024 16:00:00
90234, 45624, 0, 6368, 0.00, 06-May-2024 16:00:00
90234, 45637, 63, 1049, 0.06, 06-May-2024 16:00:00
90234, 45640, 0, 4079, 0.00, 06-May-2024 16:00:00
90234, 45641, 0, 4050, 0.00, 06-May-2024 16:00:00
90234, 45642, 0, 4020, 0.00, 06-May-2024 16:00:00
90234, 45695, 93804, 263, 356.67, 06-May-2024 16:00:00
90234, 45696, 2971, 3806, 0.78, 06-May-2024 16:00:00
90234, 45908, 0, 353, 0.00, 06-May-2024 16:00:00
90234, 45927, 2, 57, 0.04, 06-May-2024 16:00:00
90234, 45963, 69, 958, 0.07, 06-May-2024 16:00:00
90234, 45964, 0, 1348, 0.00, 06-May-2024 16:00:00
90234, 45965, 90246, 278, 324.63, 06-May-2024 16:00:00
90234, 45966, 0, 0, 0.00, 06-May-2024 16:00:00
90234, 45967, 0, 3055, 0.00, 06-May-2024 16:00:00
90234, 45968, 5, 613, 0.01, 06-May-2024 16:00:00
90234, 45969, 0, 18241, 0.00, 06-May-2024 16:00:00
90234, 46007, 0, 40, 0.00, 06-May-2024 16:00:00
90234, 46112, 0, 7747, 0.00, 06-May-2024 16:00:00
90234, 46113, 12, 5484, 0.00, 06-May-2024 16:00:00
90234, 46392, 0, 13042, 0.00, 06-May-2024 16:00:00
90234, 46441, 0, 1764, 0.00, 06-May-2024 16:00:00
90234, 46548, 0, 1404, 0.00, 06-May-2024 16:00:00
90234, 47071, 11, 1291, 0.01, 06-May-2024 16:00:00
90234, 47311, 37, 202, 0.18, 06-May-2024 16:00:00
90234, 47373, 190338, 896, 212.43, 06-May-2024 16:00:00
90234, 47508, 2838, 487, 5.83, 06-May-2024 16:00:00
90234, 48822, 0, 274, 0.00, 06-May-2024 16:00:00
90234, 48828, 42124, 465, 90.59, 06-May-2024 16:00:00
90234, 48880, 880, 478, 1.84, 06-May-2024 16:00:00
90234, 49061, 0, 7813, 0.00, 06-May-2024 16:00:00
90234, 49550, 38, 162, 0.23, 06-May-2024 16:00:00
90234, 49552, 71, 173, 0.41, 06-May-2024 16:00:00
90234, 49553, 376, 178, 2.11, 06-May-2024 16:00:00
90234, 49554, 21, 173, 0.12, 06-May-2024 16:00:00
90234, 49556, 0, 650, 0.00, 06-May-2024 16:00:00
90234, 49557, 0, 573, 0.00, 06-May-2024 16:00:00
90234, 49559, 0, 553, 0.00, 06-May-2024 16:00:00
90234, 49566, 649, 107, 6.07, 06-May-2024 16:00:00
90234, 49567, 6, 4, 1.50, 06-May-2024 16:00:00
90234, 49595, 52252, 2152, 24.28, 06-May-2024 16:00:00
90234, 49596, 51419, 2128, 24.16, 06-May-2024 16:00:00
90234, 49598, 2635, 467, 5.64, 06-May-2024 16:00:00
90234, 49599, 2711, 510, 5.32, 06-May-2024 16:00:00
90234, 49600, 10113, 435, 23.25, 06-May-2024 16:00:00
90234, 49601, 10443, 478, 21.85, 06-May-2024 16:00:00
90234, 49603, 0, 6498, 0.00, 06-May-2024 16:00:00
90234, 49604, 2547, 532, 4.79, 06-May-2024 16:00:00
90234, 49605, 0, 4016, 0.00, 06-May-2024 16:00:00
90234, 49606, 9239, 423, 21.84, 06-May-2024 16:00:00
90234, 51285, 29, 292, 0.10, 06-May-2024 16:00:00
90234, 51286, 30, 256, 0.12, 06-May-2024 16:00:00
90234, 51287, 23, 226, 0.10, 06-May-2024 16:00:00
90234, 51288, 0, 301, 0.00, 06-May-2024 16:00:00
90234, 51289, 2, 283, 0.01, 06-May-2024 16:00:00
90234, 51290, 11, 254, 0.04, 06-May-2024 16:00:00
