BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 12, 287, 0.04, 13-Jun-2024 16:00:00
90234, 44213, 2, 287, 0.01, 13-Jun-2024 16:00:00
90234, 44450, 0, 4094, 0.00, 13-Jun-2024 16:00:00
90234, 44451, 0, 1837, 0.00, 13-Jun-2024 16:00:00
90234, 44452, 141, 330, 0.43, 13-Jun-2024 16:00:00
90234, 44453, 0, 503, 0.00, 13-Jun-2024 16:00:00
90234, 44454, 0, 13851, 0.00, 13-Jun-2024 16:00:00
90234, 44455, 1, 546, 0.00, 13-Jun-2024 16:00:00
90234, 44498, 120, 366, 0.33, 13-Jun-2024 16:00:00
90234, 44500, 0, 33252, 0.00, 13-Jun-2024 16:00:00
90234, 44579, 0, 4177, 0.00, 13-Jun-2024 16:00:00
90234, 44590, 0, 41005, 0.00, 13-Jun-2024 16:00:00
90234, 44593, 0, 4830, 0.00, 13-Jun-2024 16:00:00
90234, 44619, 1661, 100, 16.61, 13-Jun-2024 16:00:00
90234, 44787, 0, 2379, 0.00, 13-Jun-2024 16:00:00
90234, 44789, 0, 1671, 0.00, 13-Jun-2024 16:00:00
90234, 44886, 28, 4042, 0.01, 13-Jun-2024 16:00:00
90234, 44888, 0, 1939, 0.00, 13-Jun-2024 16:00:00
90234, 44892, 0, 1475, 0.00, 13-Jun-2024 16:00:00
90234, 44911, 0, 6940, 0.00, 13-Jun-2024 16:00:00
90234, 44913, 0, 760, 0.00, 13-Jun-2024 16:00:00
90234, 44914, 0, 776, 0.00, 13-Jun-2024 16:00:00
90234, 44915, 0, 2156, 0.00, 13-Jun-2024 16:00:00
90234, 44916, 24, 21, 1.14, 13-Jun-2024 16:00:00
90234, 44920, 0, 3394, 0.00, 13-Jun-2024 16:00:00
90234, 44924, 0, 194, 0.00, 13-Jun-2024 16:00:00
90234, 44925, 2, 230, 0.01, 13-Jun-2024 16:00:00
90234, 44926, 0, 216, 0.00, 13-Jun-2024 16:00:00
90234, 44927, 168, 220, 0.76, 13-Jun-2024 16:00:00
90234, 44938, 138, 359, 0.38, 13-Jun-2024 16:00:00
90234, 44949, 102, 212, 0.48, 13-Jun-2024 16:00:00
90234, 44953, 0, 139, 0.00, 13-Jun-2024 16:00:00
90234, 44954, 131, 335, 0.39, 13-Jun-2024 16:00:00
90234, 44956, 0, 4073, 0.00, 13-Jun-2024 16:00:00
90234, 44957, 0, 8387, 0.00, 13-Jun-2024 16:00:00
90234, 45145, 592, 279, 2.12, 13-Jun-2024 16:00:00
90234, 45146, 0, 7129, 0.00, 13-Jun-2024 16:00:00
90234, 45148, 0, 19537, 0.00, 13-Jun-2024 16:00:00
90234, 45149, 0, 6847, 0.00, 13-Jun-2024 16:00:00
90234, 45150, 0, 6875, 0.00, 13-Jun-2024 16:00:00
90234, 45151, 0, 1135, 0.00, 13-Jun-2024 16:00:00
90234, 45160, 0, 1119, 0.00, 13-Jun-2024 16:00:00
90234, 45161, 1851, 236, 7.84, 13-Jun-2024 16:00:00
90234, 45162, 767, 278, 2.76, 13-Jun-2024 16:00:00
90234, 45163, 1601, 268, 5.97, 13-Jun-2024 16:00:00
90234, 45164, 5637, 390, 14.45, 13-Jun-2024 16:00:00
