BROKER,DEALERID,ORDERS,TRADES,RATIO,OTR_DATE
90234, 43872, 8, 548, 0.01, 02-May-2024 16:00:00
90234, 44213, 3, 205, 0.01, 02-May-2024 16:00:00
90234, 44450, 0, 6713, 0.00, 02-May-2024 16:00:00
90234, 44451, 0, 9817, 0.00, 02-May-2024 16:00:00
90234, 44453, 8, 235, 0.03, 02-May-2024 16:00:00
90234, 44454, 0, 39273, 0.00, 02-May-2024 16:00:00
90234, 44455, 2, 604, 0.00, 02-May-2024 16:00:00
90234, 44498, 77177, 319, 241.93, 02-May-2024 16:00:00
90234, 44500, 0, 49237, 0.00, 02-May-2024 16:00:00
90234, 44579, 1, 5634, 0.00, 02-May-2024 16:00:00
90234, 44590, 0, 24433, 0.00, 02-May-2024 16:00:00
90234, 44593, 0, 4331, 0.00, 02-May-2024 16:00:00
90234, 44619, 671, 111, 6.05, 02-May-2024 16:00:00
90234, 44787, 0, 940, 0.00, 02-May-2024 16:00:00
90234, 44789, 4, 474, 0.01, 02-May-2024 16:00:00
90234, 44886, 7, 2613, 0.00, 02-May-2024 16:00:00
90234, 44888, 0, 252, 0.00, 02-May-2024 16:00:00
90234, 44892, 2, 1442, 0.00, 02-May-2024 16:00:00
90234, 44911, 0, 14756, 0.00, 02-May-2024 16:00:00
90234, 44913, 0, 979, 0.00, 02-May-2024 16:00:00
90234, 44914, 0, 953, 0.00, 02-May-2024 16:00:00
90234, 44915, 0, 79, 0.00, 02-May-2024 16:00:00
90234, 44920, 0, 5233, 0.00, 02-May-2024 16:00:00
90234, 44924, 0, 486, 0.00, 02-May-2024 16:00:00
90234, 44925, 0, 509, 0.00, 02-May-2024 16:00:00
90234, 44926, 0, 496, 0.00, 02-May-2024 16:00:00
90234, 44927, 123, 124, 0.99, 02-May-2024 16:00:00
90234, 44949, 253, 110, 2.30, 02-May-2024 16:00:00
90234, 44956, 0, 6625, 0.00, 02-May-2024 16:00:00
90234, 45145, 834, 349, 2.39, 02-May-2024 16:00:00
90234, 45146, 0, 709, 0.00, 02-May-2024 16:00:00
90234, 45148, 0, 63215, 0.00, 02-May-2024 16:00:00
90234, 45149, 0, 15269, 0.00, 02-May-2024 16:00:00
90234, 45150, 0, 15226, 0.00, 02-May-2024 16:00:00
90234, 45151, 0, 1954, 0.00, 02-May-2024 16:00:00
90234, 45160, 0, 1950, 0.00, 02-May-2024 16:00:00
90234, 45161, 13143, 123, 106.85, 02-May-2024 16:00:00
90234, 45162, 12093, 138, 87.63, 02-May-2024 16:00:00
90234, 45163, 13935, 130, 107.19, 02-May-2024 16:00:00
90234, 45164, 19169, 109, 175.86, 02-May-2024 16:00:00
90234, 45165, 21294, 119, 178.94, 02-May-2024 16:00:00
90234, 45166, 31695, 253, 125.28, 02-May-2024 16:00:00
90234, 45167, 19019, 98, 194.07, 02-May-2024 16:00:00
90234, 45184, 544, 107, 5.08, 02-May-2024 16:00:00
90234, 45185, 0, 826, 0.00, 02-May-2024 16:00:00
90234, 45187, 4380, 611, 7.17, 02-May-2024 16:00:00
90234, 45189, 6, 497, 0.01, 02-May-2024 16:00:00
90234, 45190, 8813, 96, 91.80, 02-May-2024 16:00:00
90234, 45191, 0, 9, 0.00, 02-May-2024 16:00:00
90234, 45193, 0, 2471, 0.00, 02-May-2024 16:00:00
90234, 45194, 0, 860, 0.00, 02-May-2024 16:00:00
90234, 45196, 7, 360, 0.02, 02-May-2024 16:00:00
90234, 45198, 0, 2525, 0.00, 02-May-2024 16:00:00
90234, 45199, 0, 11492, 0.00, 02-May-2024 16:00:00
90234, 45250, 0, 15213, 0.00, 02-May-2024 16:00:00
90234, 45251, 0, 6970, 0.00, 02-May-2024 16:00:00
